,age,dsl,dt,fwf
1.47,1.4649999999999999,0.016359506855589623,315360000.00000024,-18778.987448387365
1.48,1.475,0.0032652713487714147,315360000.00000024,-3748.186923691182
1.49,1.4849999999999999,0.02105937530245877,315360000.00000024,-24173.940447393674
1.5,1.495,0.019202239583535452,315360000.00000024,-22042.14462595075
1.51,1.505,0.029177170358797078,315360000.00000024,-33492.31249963386
1.52,1.5150000000000001,0.03854654475741859,315360000.00000024,-44247.365557412224
1.54,1.53,0.06655550046059988,630720000.0000005,-38199.345457155534
1.57,1.5550000000000002,0.0341632973526822,946080000.0000008,-13071.9533672321
1.58,1.5750000000000002,-0.008515538770543812,315360000.00000024,9774.939862179279
1.59,1.585,-0.01134661981726931,315360000.00000024,13024.722139305832
1.6,1.5950000000000002,-0.009993692257110054,315360000.00000024,11471.704074942403
1.61,1.605,-0.005717035262610609,315360000.00000024,6562.553161672498
1.63,1.62,-0.0008041416222271947,630719999.9999936,461.5348605502401
1.64,1.6349999999999998,-0.0010835752009851762,315360000.00000024,1243.8299808366105
1.65,1.645,-0.001585572188534723,315360000.00000024,1820.0695467071578
1.67,1.66,-0.007974919375792755,630720000.0000005,4577.182924335641
1.7,1.685,-0.05570133416028544,946080000.0000008,21313.084481252445
1.71,1.705,-0.00756132436817758,315360000.00000024,8679.602426687854
1.72,1.7149999999999999,0.0010989839958426284,315360000.00000024,-1261.5176512399516
1.73,1.725,0.006208678000200085,315360000.00000024,-7126.907141274826
1.74,1.7349999999999999,0.0035549075458335966,315360000.00000024,-4080.6587125563196
1.76,1.75,-0.00260368083850826,630720000.0000005,1494.3754178399122
1.77,1.7650000000000001,-0.0010105754760783014,315360000.00000024,1160.0340003181914
1.78,1.775,0.0009897146551029468,315360000.00000024,-1136.0879792848377
1.79,1.7850000000000001,0.001786202871591147,315360000.00000024,-2050.372398262287
1.81,1.8,-0.006036019972272655,630720000.0000005,3464.3569729241176
1.82,1.815,0.009956742632366178,315360000.00000024,-11429.28980503727
1.83,1.8250000000000002,0.0159552935939849,315360000.00000024,-18314.993280766517
1.84,1.835,0.022478478671532687,315360000.00000024,-25802.921356845593
1.85,1.8450000000000002,0.02550203918854399,315360000.00000024,-29273.649753465616
1.86,1.855,0.023455294441212943,315360000.00000024,-26924.20277688698
1.87,1.8650000000000002,0.018541994393440453,315360000.00000024,-21284.252823520546
1.88,1.875,-0.01124313726930301,315359999.9999933,12905.935094773517
1.9,1.89,0.000233980691717095,630720000.0000005,-134.29257103245232
1.91,1.9049999999999998,-0.006860174111344486,315360000.00000024,7874.755924361688
1.92,1.915,-0.0010100673193613463,315360000.00000024,1159.4506900330007
1.94,1.93,-0.0021404025061199095,630720000.0000005,1228.4780999736913
1.95,1.9449999999999998,0.0012255472593187822,315360000.00000024,-1406.798921465623
1.96,1.955,0.0014294378723026802,315360000.00000024,-1640.8438285564748
1.97,1.9649999999999999,0.0016553018487923676,315360000.00000024,-1900.1118380987969
2.0,1.9849999999999999,0.0007577201130194999,946080000.0000008,-289.92757580020583
2.01,2.005,-0.0023581979958781363,315359999.9999933,2706.962438190967
2.03,2.0199999999999996,-0.0002732814999008293,630720000.0000005,156.84916121908316
2.06,2.045,-0.000513533820043599,946080000.000008,196.49421069653863
2.07,2.065,-0.010472249250795346,315359999.9999933,12021.037001484005
2.08,2.075,-0.013741129480684927,315360000.0000073,15773.366539852324
2.1,2.09,-0.030040271781896166,630720000.0000005,17241.530925048206
2.15,2.125,-0.07601689335094275,1576799999.9999943,17451.874297971448
2.18,2.165,-0.04589554374857874,946080000.000008,17561.08028600685
2.19,2.185,0.0052018688035961325,315359999.9999933,-5971.196432337138
2.2,2.1950000000000003,0.0011646921320903614,315360000.0000073,-1336.943657460366
2.21,2.205,0.01931899093351558,315359999.9999933,-22176.16285493654
2.22,2.215,0.011451713824586984,315360000.0000073,-13145.358969115909
2.23,2.225,0.01692346727201005,315359999.9999933,-19426.354491589827
2.26,2.245,0.07724590870267722,946079999.9999939,-29556.71713847596
2.29,2.275,0.09528043345199719,946080000.000008,-36457.29421362114
2.32,2.3049999999999997,0.0711193686543927,946079999.9999939,-27212.509991639523
2.34,2.33,0.03194049611917052,630720000.0000005,-18332.15942912817
2.35,2.3449999999999998,-0.0033989905954715793,315360000.0000073,3901.682507485678
2.39,2.37,-0.05598372448414615,1261440000.000001,16065.851933711387
2.42,2.4050000000000002,-0.04084314592685974,946079999.9999939,15627.873779726155
2.44,2.4299999999999997,-0.06941553664477787,630720000.0000005,39840.85531679599
2.45,2.4450000000000003,-0.06484693244871029,315360000.0000073,74437.43514216319
2.46,2.455,-0.05873406751974386,315359999.9999933,67420.51129549634
2.47,2.465,-0.07009996169257121,315360000.0000073,80467.35836095318
2.48,2.475,-0.08062579304772532,315359999.9999933,92549.90196371506
2.49,2.4850000000000003,-0.04630764396470999,315360000.0000073,53156.28841712528
2.51,2.5,-0.08196158821070032,630719999.9999866,47041.626922048046
2.52,2.5149999999999997,-0.039139613619751046,315360000.0000073,44928.14602470051
2.53,2.525,-0.01596163327354727,315359999.9999933,18322.270563876948
2.54,2.535,-0.013586892673105422,315360000.0000073,15596.318961390312
2.56,2.55,-0.04339729140034054,630720000.0000005,24907.7554016414
2.57,2.565,-0.025185920376008197,315359999.9999933,28910.778716752793
2.59,2.58,-0.03260889902907316,630720000.0000005,18715.787431070006
2.61,2.5999999999999996,0.016568017812592095,630720000.0000005,-9509.168011412883
2.62,2.615,0.022966741163021775,315360000.0000073,-26363.395170642092
2.64,2.63,0.0320207368450236,630720000.0000005,-18378.21337185841
2.66,2.6500000000000004,0.026442403919187507,630720000.0000005,-15176.544613688911
2.7,2.68,0.045366988652842166,1261440000.000001,-13019.128846658465
2.71,2.705,0.028393887303384213,315359999.9999933,-32593.186212028482
2.72,2.715,0.01082250196529222,315360000.0000073,-12423.090155491162
2.73,2.725,0.03549023168866705,315359999.9999933,-40739.04068777824
2.75,2.74,0.05343066253177586,630720000.0000005,-30666.38101931578
2.79,2.77,0.0800650255144979,1261440000.000001,-22976.550003367756
2.8,2.795,0.005861838374580819,315359999.9999933,-6728.771853114858
2.81,2.8049999999999997,0.01245446645035636,315360000.0000073,-14296.413162826288
2.83,2.8200000000000003,-0.02692431791174288,630720000.0000005,15453.137817178645
2.84,2.835,-0.01646295020191091,315359999.9999933,18897.72949356886
2.85,2.8449999999999998,-0.001325870943758356,315360000.0000073,1521.959924024968
2.88,2.865,-0.0627520986742014,946079999.9999939,24010.92901241021
2.9,2.8899999999999997,-0.05261818741889934,630720000.0000005,30200.063174850246
2.93,2.915,-0.06944243304228148,946080000.000008,26570.86161984788
2.94,2.935,-0.015758898377594255,315359999.9999933,18089.552297974507
2.97,2.955,-0.09621699502324899,946080000.000008,36815.65216304735
2.98,2.975,0.004436301557277589,315359999.9999933,-5092.406024018649
